0.0,426.6037882142856
1.0,422.2439429057142
2.0,424.1287217184211
3.0,419.9621590285714
4.0,425.20872015897436
5.0,423.22239932820514
6.0,421.591001476923
7.0,424.1487022256412
8.0,423.6233297820513
9.0,422.932044225641
10.0,421.5678904128204
11.0,423.3652299974359
12.0,423.7846349923077
13.0,427.305659271795
14.0,433.42595559487177
15.0,431.01563617692295
16.0,430.5086810333334
17.0,429.517795948718
18.0,434.88222452820514
19.0,429.0108551153846
20.0,428.79880573589753
21.0,429.0108264948717
22.0,425.39309350256417
23.0,425.76639085128204
24.0,423.0887272230769
25.0,432.762245902564
26.0,432.0064354000001
27.0,427.03375008974376
28.0,426.9461856307692
29.0,423.9044690794871
30.0,431.96035637435904
31.0,425.3884569794871
32.0,431.03867568974346
33.0,435.9422281512822
34.0,433.52270723846146
35.0,433.7070376512822
36.0,432.4903796512821
37.0,432.95119852820505
38.0,433.17244940256415
39.0,436.71648457435896
40.0,432.6424404358975
41.0,432.6055772153845
42.0,441.95644254358973
43.0,429.7712735205127
44.0,432.974252351282
45.0,433.1263560666667
46.0,433.190866702564
47.0,436.28324156153855
48.0,434.7578111589744
49.0,438.2419435974359
50.0,438.37560139230766
51.0,441.2928759538462
52.0,446.12729556666665
53.0,442.24223267435906
54.0,438.0667574384617
55.0,442.01637389743587
56.0,440.69834204102574
57.0,439.836506848718
58.0,440.4863499025642
59.0,441.13613571538446
60.0,439.55998976410257
61.0,441.89653981025634
62.0,441.1776497692307
63.0,437.7303948615385
64.0,441.73062669743604
65.0,444.8829186
66.0,444.1133416307691
67.0,439.8088594333333
68.0,440.91952136410265
69.0,440.4633103897434
70.0,436.11279209743594
71.0,442.205326523077
72.0,446.3346654923077
73.0,446.53741320512813
74.0,448.099807
75.0,446.9706991487179
76.0,444.316103653846
77.0,444.58798421538467
78.0,445.29312210000006
79.0,446.68034404615383
80.0,443.68469221025634
81.0,447.06743648205133
82.0,450.4547743461538
83.0,446.10422743333334
84.0,447.26099701025646
85.0,447.87858474615376
86.0,446.25633114871795
87.0,444.6894010025641
88.0,448.2288282717947
89.0,448.860182474359
90.0,445.41753546923076
91.0,443.20084813076926
92.0,446.3807445179487
93.0,448.3302307487179
94.0,444.8276953205128
95.0,449.1690264282052
96.0,452.7775722358974
97.0,453.3351999974359
98.0,453.13706018717943
99.0,452.0862723692307
100.0,446.06274200000007
101.0,454.1371038358975
102.0,449.41323095384604
103.0,450.45481727692294
104.0,455.7501416282051
105.0,456.2201906205128
106.0,453.3720918384615
107.0,454.06336308461533
108.0,451.06773986923076
109.0,453.93428457179493
110.0,447.4084928230768
111.0,455.55197319743587
112.0,453.80527761025644
113.0,451.5793315358973
114.0,453.8098855128206
115.0,453.30753827179484
116.0,451.0769556743589
117.0,446.0765800179487
118.0,450.0630740076923
119.0,451.9157656641026
120.0,448.9800881128207
121.0,451.6254248717947
122.0,451.58396805897445
123.0,447.74953485384617
124.0,454.2523300205129
125.0,459.243461251282
126.0,458.1143820205128
127.0,457.026759602564
128.0,458.3816546794872
129.0,455.70401967179475
130.0,458.3309248205128
131.0,460.8979987871795
132.0,455.44136922564115
133.0,457.68113900769254
134.0,462.6815146641026
135.0,457.31701453333335
136.0,457.4046505435897
137.0,458.78723596666674
138.0,456.74096947179476
139.0,455.04489641666663
