5.0,5.1,5.2,5.3,5.4,5.5,5.6,5.7,5.8,5.9,6.0,6.1,6.2,6.3,6.4,6.5,6.6,6.7,6.8,6.9,7.0,7.1,7.2,7.3,7.4,7.5,7.6,7.7,7.8,7.9,8.0,8.1,8.2,8.3,8.4,8.5,8.6,8.7,8.8,8.9,9.0,9.1,9.2,9.3,9.4,9.5,9.6,9.7,9.8,9.9,10.0
0.077137,0.077445,0.077754,0.078063,0.078372,0.07868,0.078989,0.079298,0.079606,0.079915,0.080224,0.080532,0.080841,0.08115,0.081459,0.081767,0.082076,0.082385,0.082693,0.083002,0.083311,0.083619,0.083928,0.084237,0.084546,0.084854,0.085163,0.085472,0.08578,0.086089,0.086398,0.086706,0.087015,0.087324,0.087633,0.087941,0.08825,0.088559,0.088867,0.089176,0.089485,0.089793,0.090102,0.090411,0.09072,0.091028,0.091337,0.091646,0.091954,0.092263,0.092572
0.076877,0.077185,0.077493,0.077801,0.07811,0.078418,0.078726,0.079034,0.079342,0.07965,0.079958,0.080266,0.080574,0.080882,0.081191,0.081499,0.081807,0.082115,0.082423,0.082731,0.083039,0.083347,0.083655,0.083963,0.084271,0.08458,0.084888,0.085196,0.085504,0.085812,0.08612,0.086428,0.086736,0.087044,0.087352,0.087661,0.087969,0.088277,0.088585,0.088893,0.089201,0.089509,0.089817,0.090125,0.090433,0.090741,0.09105,0.091358,0.091666,0.091974,0.092282
0.076618,0.076925,0.077233,0.07754,0.077848,0.078155,0.078463,0.07877,0.079078,0.079385,0.079693,0.08,0.080307,0.080615,0.080922,0.08123,0.081537,0.081845,0.082152,0.08246,0.082767,0.083075,0.083382,0.08369,0.083997,0.084305,0.084612,0.08492,0.085227,0.085535,0.085842,0.08615,0.086457,0.086765,0.087072,0.08738,0.087687,0.087995,0.088302,0.08861,0.088917,0.089225,0.089532,0.08984,0.090147,0.090455,0.090762,0.09107,0.091377,0.091685,0.091992
0.076358,0.076665,0.076972,0.077279,0.077586,0.077892,0.078199,0.078506,0.078813,0.07912,0.079427,0.079734,0.080041,0.080348,0.080654,0.080961,0.081268,0.081575,0.081882,0.082189,0.082496,0.082803,0.08311,0.083416,0.083723,0.08403,0.084337,0.084644,0.084951,0.085258,0.085565,0.085871,0.086178,0.086485,0.086792,0.087099,0.087406,0.087713,0.08802,0.088327,0.088633,0.08894,0.089247,0.089554,0.089861,0.090168,0.090475,0.090782,0.091089,0.091395,0.091702
0.076099,0.076405,0.076711,0.077017,0.077324,0.07763,0.077936,0.078242,0.078549,0.078855,0.079161,0.079468,0.079774,0.08008,0.080386,0.080693,0.080999,0.081305,0.081612,0.081918,0.082224,0.08253,0.082837,0.083143,0.083449,0.083755,0.084062,0.084368,0.084674,0.084981,0.085287,0.085593,0.085899,0.086206,0.086512,0.086818,0.087125,0.087431,0.087737,0.088043,0.08835,0.088656,0.088962,0.089269,0.089575,0.089881,0.090187,0.090494,0.0908,0.091106,0.091412
0.075839,0.076145,0.07645,0.076756,0.077062,0.077367,0.077673,0.077979,0.078284,0.07859,0.078896,0.079201,0.079507,0.079813,0.080118,0.080424,0.08073,0.081035,0.081341,0.081647,0.081952,0.082258,0.082564,0.082869,0.083175,0.083481,0.083786,0.084092,0.084398,0.084704,0.085009,0.085315,0.085621,0.085926,0.086232,0.086538,0.086843,0.087149,0.087455,0.08776,0.088066,0.088372,0.088677,0.088983,0.089289,0.089594,0.0899,0.090206,0.090511,0.090817,0.091123
0.075579,0.075884,0.07619,0.076495,0.0768,0.077105,0.07741,0.077715,0.07802,0.078325,0.07863,0.078935,0.07924,0.079545,0.07985,0.080155,0.08046,0.080766,0.081071,0.081376,0.081681,0.081986,0.082291,0.082596,0.082901,0.083206,0.083511,0.083816,0.084121,0.084426,0.084731,0.085037,0.085342,0.085647,0.085952,0.086257,0.086562,0.086867,0.087172,0.087477,0.087782,0.088087,0.088392,0.088697,0.089002,0.089308,0.089613,0.089918,0.090223,0.090528,0.090833
0.07532,0.075624,0.075929,0.076233,0.076538,0.076842,0.077147,0.077451,0.077756,0.07806,0.078364,0.078669,0.078973,0.079278,0.079582,0.079887,0.080191,0.080496,0.0808,0.081105,0.081409,0.081714,0.082018,0.082323,0.082627,0.082931,0.083236,0.08354,0.083845,0.084149,0.084454,0.084758,0.085063,0.085367,0.085672,0.085976,0.086281,0.086585,0.086889,0.087194,0.087498,0.087803,0.088107,0.088412,0.088716,0.089021,0.089325,0.08963,0.089934,0.090239,0.090543
0.07506,0.075364,0.075668,0.075972,0.076276,0.07658,0.076883,0.077187,0.077491,0.077795,0.078099,0.078403,0.078707,0.07901,0.079314,0.079618,0.079922,0.080226,0.08053,0.080834,0.081137,0.081441,0.081745,0.082049,0.082353,0.082657,0.082961,0.083264,0.083568,0.083872,0.084176,0.08448,0.084784,0.085088,0.085391,0.085695,0.085999,0.086303,0.086607,0.086911,0.087215,0.087519,0.087822,0.088126,0.08843,0.088734,0.089038,0.089342,0.089646,0.089949,0.090253
0.074801,0.075104,0.075407,0.07571,0.076014,0.076317,0.07662,0.076923,0.077227,0.07753,0.077833,0.078137,0.07844,0.078743,0.079046,0.07935,0.079653,0.079956,0.080259,0.080563,0.080866,0.081169,0.081472,0.081776,0.082079,0.082382,0.082685,0.082989,0.083292,0.083595,0.083898,0.084202,0.084505,0.084808,0.085111,0.085415,0.085718,0.086021,0.086324,0.086628,0.086931,0.087234,0.087537,0.087841,0.088144,0.088447,0.08875,0.089054,0.089357,0.08966,0.089963
0.074541,0.074844,0.075146,0.075449,0.075752,0.076054,0.076357,0.07666,0.076962,0.077265,0.077568,0.07787,0.078173,0.078476,0.078778,0.079081,0.079384,0.079686,0.079989,0.080291,0.080594,0.080897,0.081199,0.081502,0.081805,0.082107,0.08241,0.082713,0.083015,0.083318,0.083621,0.083923,0.084226,0.084529,0.084831,0.085134,0.085437,0.085739,0.086042,0.086344,0.086647,0.08695,0.087252,0.087555,0.087858,0.08816,0.088463,0.088766,0.089068,0.089371,0.089674
