0.000	0.00000000
0.005	0.00042800
0.010	0.00111340
0.015	0.00189540
0.020	0.00274540
0.025	0.00359540
0.030	0.00444540
0.035	0.00529540
0.040	0.00614540
0.045	0.00699540
0.050	0.00784540
0.055	0.00869540
0.060	0.00954540
0.065	0.01039540
0.070	0.01124540
0.075	0.01209540
0.080	0.01294540
0.085	0.01379540
0.090	0.01464540
