0.000	0.00000000
0.005	0.00042800
0.010	0.00111380
0.015	0.00193580
0.020	0.00281410
0.025	0.00373370
0.030	0.00466870
0.035	0.00560370
0.040	0.00653870
0.045	0.00747370
0.050	0.00840870
0.055	0.00934370
0.060	0.01027870
0.065	0.01121370
0.070	0.01214870
0.075	0.01308370
0.080	0.01401870
0.085	0.01495370
0.090	0.01588870
