30.997,0.051852
31.243,0.052082
31.059,0.052313
30.872,0.052543
30.687,0.052774
30.502,0.053005
30.318,0.053235
30.134,0.053466
29.951,0.053696
29.769,0.053927
29.588,0.054157
29.407,0.054388
29.226,0.054619
29.047,0.054849
28.868,0.05508
28.689,0.05531
28.512,0.055541
28.335,0.055772
28.159,0.056002
27.983,0.056233
27.808,0.056463
27.634,0.056694
27.46,0.056924
27.287,0.057155
27.118,0.057066
26.95,0.056977
26.782,0.056888
26.615,0.056799
26.449,0.05671
26.284,0.056621
26.12,0.056533
25.957,0.056444
25.794,0.056355
25.633,0.056266
25.472,0.056177
25.312,0.056088
25.154,0.055999
24.995,0.05591
24.838,0.055821
24.682,0.055732
24.526,0.055643
24.372,0.055554
24.218,0.055465
24.065,0.055376
23.913,0.055287
23.762,0.055199
23.611,0.05511
23.462,0.055021
