0.0,0.7498645254122306,0.7621772735120066,0.7803711827044002,0.7753891658415901,0.6690932784997331
1.0,0.7483422982654634,0.7604578380103388,0.7771873560775671,0.7789196887620273,0.6671328040915508
2.0,0.7493345598960123,0.7623569195148522,0.7770399165249244,0.7770329265158379,0.6657982835582914
3.0,0.7500225446548264,0.7627864393321807,0.7756470687142932,0.7757022834364903,0.6658247402456252
4.0,0.7506039694278549,0.7631422520980039,0.7751330441099119,0.7782684471312359,0.6664846936455661
5.0,0.7503388806610773,0.765026096547605,0.7736991981352197,0.7787276261564513,0.6688223473107798
6.0,0.7510655893648567,0.7626935374667528,0.7753855427698446,0.7793921237204469,0.6684925280155437
7.0,0.7502136097288761,0.7627169120492571,0.7779352653180072,0.7787645670626729,0.6664420576408463
8.0,0.7499373668818624,0.7636488354526004,0.7792125022289492,0.7777512106656536,0.6663846695134179
9.0,0.7526568314428554,0.7631275330243542,0.7783505474524554,0.7783180982274962,0.6677473516339734
10.0,0.7537982376464156,0.7622053784926266,0.7795088248230643,0.779462850859135,0.671772526918963
11.0,0.7478303036881178,0.760901675654163,0.7782310127527172,0.779524753030488,0.6712028003097592
12.0,0.7489913590443857,0.7609559215497186,0.7777943819338272,0.7758731897387143,0.6686815937733702
13.0,0.7499885937748535,0.7610671653165859,0.7760767802341725,0.7723074039972297,0.6675834014499858
14.0,0.7505003188987869,0.7640607268613187,0.7704999443949797,0.7756635858186146,0.6684485499202106
15.0,0.7495346545098814,0.7619893227030603,0.7665928827010424,0.7768889516457423,0.6678855357705719
16.0,0.7500642530935359,0.7626871369704867,0.768661549941221,0.7763336623557097,0.6681397143461687
17.0,0.7510495629357885,0.7635320706057411,0.7706031224344646,0.7775712832628587,0.6692600803584248
18.0,0.7506403137939995,0.7634042721631382,0.7707339893909957,0.7790281679767121,0.6703242461308767
19.0,0.750067817427271,0.7624195986801069,0.7718324935512337,0.7788088921552231,0.6714863757122098
20.0,0.7501935161442592,0.761841298380549,0.7742132207861003,0.7774074616784634,0.6701840128771206
21.0,0.7504020231938824,0.764254721168891,0.7728492046427018,0.7773545766027531,0.6702783635161378
22.0,0.7493898892894466,0.7612501260284146,0.7715059659313412,0.7785167406593556,0.6692533759032235
23.0,0.7509554401094033,0.7629114800895345,0.7722672372885754,0.776783173484465,0.6686367373180829
24.0,0.7502578591195108,0.7598682745008214,0.7717117007971299,0.7754211014387197,0.6709491388160698
25.0,0.7503972547183404,0.7623717902382129,0.7694033253627893,0.7772030321254833,0.6673137440354816
26.0,0.7505837191290838,0.7639733887427721,0.7709441215865627,0.778380661211988,0.6698679557659696
27.0,0.752654441656044,0.761827507099556,0.7713832743746857,0.7778311850751097,0.6691466473158736
28.0,0.7492177340046892,0.7621391883371507,0.7707805432630248,0.7790301023569902,0.6708099285200196
29.0,0.7489389391076693,0.7617870581944869,0.7724654238281706,0.7799652370512796,0.671181153308032
30.0,0.7492558522141406,0.7614670981916507,0.7751965875763782,0.7753050105875557,0.6686496291465779
31.0,0.7500749682909034,0.7627763335290932,0.773342465489549,0.774602037570953,0.6676241324561195
32.0,0.7501863745290276,0.7628241476804805,0.7685470376914422,0.7766728997913827,0.6680371144097177
33.0,0.7497794892785278,0.7626154314445124,0.7682129558848545,0.7768986215446672,0.6691306754081506
34.0,0.7506021881858274,0.7636754987861702,0.7681890508984072,0.7767870522573409,0.6707526941163999
35.0,0.7500606758120395,0.7635614944793067,0.769342298005054,0.7788630628128574,0.6710342043929647
36.0,0.7495817140733941,0.7612547250252433,0.7708120024361672,0.7793093479720187,0.6693002990852696
37.0,0.7510114465760171,0.7622495157303485,0.7750732826205442,0.7760208754677488,0.6682113758152795
38.0,0.7504401469523743,0.7635890713317995,0.7728001346619414,0.7774822777405118,0.6685856950903751
39.0,0.7502227170454923,0.7636166596032791,0.7676888707525495,0.778971410135518,0.6708934556581735
40.0,0.7493654698115169,0.7625924564435949,0.7714877182825379,0.7766870892516815,0.6727918330343824
41.0,0.7499623838064952,0.7631468453853392,0.7742950040873675,0.773194817970609,0.6691435576314086
42.0,0.7509203017347453,0.7630061805996529,0.7694322664736999,0.775926721610315,0.6671642257196029
43.0,0.7509763008026386,0.76357437795087,0.7659435918568511,0.7760827936588145,0.6688342097780776
44.0,0.7512860685945181,0.7629914672354967,0.7681475272903402,0.7770650102879817,0.6702175239470181
45.0,0.7511752616527768,0.7633334915750735,0.7709976103856071,0.7779472639114889,0.6687914136460579
46.0,0.7505378489099365,0.7618458973773776,0.7727447607348491,0.7796924333631184,0.6693570116043631
47.0,0.7508637070698293,0.7615939802605842,0.7771551535710601,0.7806224297346415,0.6668631271637058
48.0,0.7488841293841411,0.7610919930480695,0.7780617751380345,0.7767354527635543,0.6690687968725967
49.0,0.7492320264835534,0.76050633035694,0.7778371635962599,0.7732102950152954,0.6667708384488286
50.0,0.750567036863408,0.7635090898953304,0.773692272975707,0.7729936003699738,0.6703056936162327
51.0,0.750070802811105,0.7649599006826359,0.7682878296546136,0.7754146474970683,0.6687207767355261
52.0,0.7504443216805736,0.762751502942863,0.7646280283880331,0.7779556582408101,0.6691858334797752
53.0,0.7493946596146687,0.7636699919799117,0.7676668489406493,0.7760498991817719,0.670476341851931
54.0,0.7508118753314144,0.7638952400536423,0.7695165658836984,0.7766548375656005,0.6685026898367477
55.0,0.7501996875272415,0.765176361769069,0.7700895128697575,0.7782514436677325,0.6691664072779949
56.0,0.7494824647004497,0.7612488716805945,0.772312626445449,0.7791757520196452,0.6697869810828031
57.0,0.7491659041159549,0.7620794213616032,0.7759006174599775,0.7757042198192321,0.6665135637852753
58.0,0.7501208385100508,0.762690816738899,0.776097542038206,0.7739197119612288,0.6671410274721524
59.0,0.7502590503135561,0.7638216932160882,0.7709529299206225,0.7764981247286029,0.6687481084364943
60.0,0.7506013837025068,0.7625992988775204,0.7697727236304339,0.7757141981666722,0.6665525975902503
