0.000	0.00000000
0.005	0.00042800
0.010	0.00109450
0.015	0.00182650
0.020	0.00257650
0.025	0.00332650
0.030	0.00407650
0.035	0.00482650
0.040	0.00557650
0.045	0.00632650
0.050	0.00707650
0.055	0.00782650
0.060	0.00857650
0.065	0.00932650
0.070	0.01007650
0.075	0.01082650
0.080	0.01157650
0.085	0.01232650
0.090	0.01307650
0.095	0.01382650
0.100	0.01457650
