0.000	0.00000000
0.005	0.00042800
0.010	0.00111380
0.015	0.00195560
0.020	0.00286640
0.025	0.00381890
0.030	0.00481070
0.035	0.00581070
0.040	0.00681070
0.045	0.00781070
0.050	0.00881070
0.055	0.00981070
0.060	0.01081070
0.065	0.01181070
0.070	0.01281070
0.075	0.01381070
0.080	0.01481070
0.085	0.01581070
0.090	0.01681070
