6.18625	0.218439757	0.227665648	0.212476069	0.229043774	0.238445826
6.119583333	0.231487432	0.238359705	0.218035065	0.237429386	0.250136129
8.428630705	0.210750923	0.222108803	0.254800633	0.206728176	0.228870785
7.573443983	0.227359695	0.235058887	0.2167645	0.235856722	0.247221244
7.572653061	0.225370197	0.234495782	0.215704967	0.234186296	0.247188812
8.139419087	0.229570278	0.237706234	0.217989024	0.238727527	0.250570434
8.088333333	0.228974075	0.237771254	0.217993775	0.238489824	0.250818198
8.147302905	0.229137115	0.237714763	0.218019695	0.250311256	0.258673115
6.050704225	0.233412961	0.233484851	0.215151398	0.228592611	0.229107732
6.052300469	0.234353461	0.234613431	0.215634722	0.229810094	0.229850348
6.020569211	0.234734405	0.234492758	0.215496689	0.229275345	0.229794721
5.24375	0.229309074	0.229704462	0.212680945	0.224656589	0.224026047
5.332727273	0.229571114	0.230155551	0.212721092	0.228502724	0.22486393
7.072727273	0.240125184	0.239806556	0.218688246	0.229891436	0.235490335
7.054107649	0.240715047	0.240127632	0.218830185	0.232742158	0.236393826
7.024736225	0.239311955	0.240023913	0.218708148	0.236828139	0.240349375
7.65952381	0.243077264	0.242477687	0.220447864	0.234876731	0.238137704
7.46201873	0.243237371	0.242285402	0.220076028	0.23570117	0.238665044
7.47020934	0.243125489	0.2423682	0.219990534	0.235662304	0.238610101
7.446987952	0.243140458	0.242481186	0.220047144	0.235996394	0.238642069
7.493222354	0.242990581	0.242201661	0.21987871	0.235697353	0.239968625
7.437366548	0.242930363	0.2423609	0.219958377	0.235901804	0.239889493
7.405108557	0.242877177	0.24219694	0.219810269	0.251763055	0.248217413
8.885714286	0.251416436	0.248205973	0.223632512	0.239610162	0.244874113
8.96039604	0.251912261	0.249613514	0.224432828	0.240855428	0.24609079
8.969220945	0.253104139	0.250497239	0.224926761	0.242126263	0.24757602
9.004735683	0.252828261	0.249964514	0.224603544	0.248118076	0.249245018
9.427673649	0.25564861	0.252494136	0.2262041	0.244957819	0.249619859
9.554318182	0.255515711	0.25231627	0.226062623	0.244509501	0.251204987
5.38013468	0.22199921	0.220378898	0.20805592	0.226238909	0.219663832
5.393222683	0.221676092	0.220419594	0.207916201	0.226141815	0.219611764
5.396041308	0.221679223	0.220732071	0.208033742	0.226315822	0.219787419
5.411315417	0.221234927	0.220678621	0.207950939	0.227012389	0.219725865
5.402390999	0.221543362	0.221096981	0.208096072	0.22908919	0.220184821
9.55467033	0.245701428	0.240903333	0.220101587	0.242935629	0.242482759
9.707243243	0.246902152	0.242007616	0.220625317	0.245111759	0.243766312
9.817506631	0.248705031	0.243520117	0.221693892	0.247697415	0.24693488
8.786956522	0.241530658	0.239173338	0.219057306	0.241902789	0.243428693
7.978732277	0.238112298	0.234846017	0.215986585	0.238812649	0.237346625
7.980397727	0.238210442	0.23493083	0.216120221	0.238793142	0.236721044
8.022983871	0.23815875	0.235093594	0.21621408	0.238563608	0.236446748
8.005617978	0.237669308	0.234947596	0.216139775	0.238355767	0.236418474
8.00472155	0.237828366	0.234881594	0.216100929	0.238847954	0.236840768
8.016744186	0.238171676	0.234918546	0.216103308	0.239217868	0.237464529
6.205992011	0.202721559	0.230298722	0.213947879	0.234505553	0.239912341
7.2875	0.208719396	0.236314916	0.218019355	0.238757727	0.248454995
7.44375	0.208525307	0.234712907	0.216469568	0.238228941	0.246359324
7.310526316	0.208681939	0.235932347	0.217883175	0.23973554	0.246682457
7.287804878	0.20842229	0.236109297	0.218009894	0.239178249	0.246955958
7.281898734	0.209118788	0.235464453	0.217596728	0.239263472	0.248178438
9.350299914	0.241409846	0.244277937	0.22324939	0.21970665	0.244666275
